id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SHISA4	1	0.7363	0.79498	1.0	13488	0	0.52607	0.2637	0.20502	0.750944	5035	1	0.52607
PEBP1	1	0.73635	0.79498	1.0	13489	0	0.36332	0.26365	0.20502	0.750944	5034	1	0.36332
IFI27L1	1	0.7364	0.79498	1.0	13490	0	0.36281	0.2636	0.20502	0.750944	5033	1	0.36281
RIPK3	1	0.73645	0.79498	1.0	13491	0	0.43044	0.26355	0.20502	0.750944	5032	1	0.43044
MAPK12	1	0.73649	0.79498	1.0	13492	0	0.58603	0.26351	0.20502	0.750944	5031	1	0.58603
SLC22A3	1	0.73654	0.79498	1.0	13493	0	0.48897	0.26346	0.20502	0.750944	5030	1	0.48897
CTSF	1	0.73659	0.79498	1.0	13494	0	0.2821	0.26341	0.20502	0.750944	5029	1	0.2821
PIWIL1	1	0.73668	0.79498	1.0	13495	0	0.29905	0.26332	0.20502	0.750944	5028	1	0.29905
PPP1R1A	1	0.73673	0.79498	1.0	13496	0	0.28271	0.26327	0.20502	0.750944	5027	1	0.28271
TMEM87A	1	0.73678	0.79498	1.0	13497	0	0.2843	0.26322	0.20502	0.750944	5026	1	0.2843
CHEK2	1	0.73683	0.79498	1.0	13498	0	0.37337	0.26317	0.20502	0.750944	5025	1	0.37337
CD74	1	0.73687	0.79498	1.0	13499	0	0.34438	0.26313	0.20502	0.750944	5023	1	0.34438
LIN54	2	0.73688	0.76878	1.0	13500	0	0.82355	0.035956	0.015319	0.241633	748	1	0.82355
NT5C1B	1	0.73692	0.79498	1.0	13501	0	0.23008	0.26308	0.20502	0.750944	5022	1	0.23008
BARHL2	1	0.73697	0.79498	1.0	13502	0	0.37503	0.26303	0.20502	0.750944	5021	1	0.37503
SORBS1	2	0.73698	0.76878	1.0	13503	0	0.27556	0.23239	0.17469	0.710893	4467	1	0.27556
TAMM41	1	0.73702	0.79498	1.0	13504	0	0.31767	0.26298	0.20502	0.750944	5020	1	0.31767
FAM212A	1	0.73711	0.79498	1.0	13505	0	0.27843	0.26289	0.20502	0.750944	5019	1	0.27843
FBXO11	1	0.73725	0.79498	1.0	13506	0	0.38547	0.26275	0.20502	0.750944	5018	1	0.38547
SUN5	1	0.7373	0.79498	1.0	13507	0	0.41817	0.2627	0.20502	0.750944	5017	1	0.41817
GPR171	1	0.73735	0.79498	1.0	13508	0	0.33647	0.26265	0.20502	0.750944	5016	1	0.33647
UBD	1	0.7374	0.79498	1.0	13509	0	0.34407	0.2626	0.20502	0.750944	5015	1	0.34407
DAO	1	0.73744	0.79498	1.0	13510	0	0.33803	0.26256	0.20502	0.750944	5014	1	0.33803
C14orf37	1	0.73754	0.79598	1.0	13511	0	0.35536	0.26246	0.20402	0.750944	5013	1	0.35536
LRRC1	1	0.73758	0.79598	1.0	13512	0	0.34976	0.26242	0.20402	0.750944	5012	1	0.34976
PLA2G16	1	0.73768	0.79691	1.0	13513	0	0.35831	0.26232	0.20309	0.749946	5011	1	0.35831
ATP6V1B1	1	0.73773	0.79691	1.0	13514	0	0.25631	0.26227	0.20309	0.749946	5010	1	0.25631
ZNF28	1	0.73777	0.79691	1.0	13515	0	0.33391	0.26223	0.20309	0.749946	5009	1	0.33391
ARL10	1	0.73782	0.79691	1.0	13516	0	0.35819	0.26218	0.20309	0.749946	5008	1	0.35819
PSD3	1	0.73787	0.79691	1.0	13517	0	0.24343	0.26213	0.20309	0.749946	5007	1	0.24343
KRTAP1-5	1	0.73792	0.79691	1.0	13518	0	0.51561	0.26208	0.20309	0.749946	5006	1	0.51561
KCNS1	1	0.73796	0.79691	1.0	13519	0	0.27	0.26204	0.20309	0.749946	5005	1	0.27
SCAF8	1	0.73801	0.79691	1.0	13520	0	0.35457	0.26199	0.20309	0.749946	5004	1	0.35457
CCDC13	1	0.73811	0.79792	1.0	13521	0	0.44296	0.26189	0.20208	0.747734	5003	1	0.44296
KCNQ2	1	0.73815	0.79792	1.0	13522	0	0.34296	0.26185	0.20208	0.747734	5002	1	0.34296
CRIP3	1	0.7382	0.79792	1.0	13523	0	0.31935	0.2618	0.20208	0.747734	5001	1	0.31935
CACNB2	2	0.73829	0.77065	1.0	13524	0	0.99299	0.045526	0.026437	0.33105	958	1	0.99299
BLK	1	0.7383	0.7989	1.0	13525	0	0.36151	0.2617	0.2011	0.744703	5000	1	0.36151
ZNF699	2	0.73834	0.77065	1.0	13526	0	0.532	0.080874	0.068228	0.509176	1654	1	0.532
NDP	1	0.73834	0.7989	1.0	13527	0	0.47173	0.26166	0.2011	0.744703	4999	1	0.47173
LRCH3	1	0.73839	0.7989	1.0	13528	0	0.45383	0.26161	0.2011	0.744703	4998	1	0.45383
OST4	1	0.73844	0.7989	1.0	13529	0	0.30815	0.26156	0.2011	0.744703	4997	1	0.30815
KIAA1737	1	0.73849	0.7989	1.0	13530	0	0.33276	0.26151	0.2011	0.744703	4996	1	0.33276
SLC12A9	2	0.73858	0.77159	1.0	13531	0	0.32756	0.33362	0.25686	0.825169	6250	1	0.32756
PSEN1	1	0.73863	0.80086	1.0	13532	0	0.45862	0.26137	0.19914	0.738331	4995	1	0.45862
SLC25A22	1	0.73868	0.80086	1.0	13533	0	0.3272	0.26132	0.19914	0.738331	4994	1	0.3272
DCLRE1A	1	0.73872	0.80086	1.0	13534	0	0.34192	0.26128	0.19914	0.738331	4993	1	0.34192
REV3L	1	0.73877	0.80086	1.0	13535	0	0.62761	0.26123	0.19914	0.738331	4992	1	0.62761
ZIC3	1	0.73887	0.80086	1.0	13536	0	0.30185	0.26113	0.19914	0.738331	4990	1	0.30185
SPDYE2B	2	0.73887	0.77248	1.0	13537	0	0.42754	0.1349	0.11716	0.615501	2709	1	0.42754
KIF12	1	0.73891	0.80086	1.0	13538	0	0.32267	0.26109	0.19914	0.738331	4989	1	0.32267
ELMSAN1	2	0.73892	0.77248	1.0	13539	0	0.10103	0.53242	0.46625	0.923622	9824	1	0.10103
CDC42EP4	1	0.73901	0.80086	1.0	13540	0	0.33857	0.26099	0.19914	0.738331	4988	1	0.33857
PRAF2	1	0.73906	0.80086	1.0	13541	0	0.31559	0.26094	0.19914	0.738331	4987	1	0.31559
ATRAID	1	0.7391	0.80086	1.0	13542	0	0.37962	0.2609	0.19914	0.738331	4986	1	0.37962
MYH13	1	0.73915	0.80086	1.0	13543	0	0.46045	0.26085	0.19914	0.738331	4985	1	0.46045
DCP1A	1	0.73924	0.80086	1.0	13544	0	0.41739	0.26076	0.19914	0.738331	4984	1	0.41739
LOC730159	1	0.73929	0.80086	1.0	13545	0	0.60576	0.26071	0.19914	0.738331	4982	1	0.60576
CREG1	1	0.73934	0.80086	1.0	13546	0	0.26249	0.26066	0.19914	0.738331	4981	1	0.26249
IST1	1	0.73939	0.80086	1.0	13547	0	0.49475	0.26061	0.19914	0.738331	4980	1	0.49475
LLPH	1	0.73943	0.80086	1.0	13548	0	0.40643	0.26057	0.19914	0.738331	4979	1	0.40643
CTXN1	1	0.73948	0.80086	1.0	13549	0	0.45307	0.26052	0.19914	0.738331	4978	1	0.45307
CLRN1	1	0.73953	0.80086	1.0	13550	0	0.34086	0.26047	0.19914	0.738331	4977	1	0.34086
ZMYM6NB	1	0.73958	0.80086	1.0	13551	0	0.28608	0.26042	0.19914	0.738331	4976	1	0.28608
TPK1	1	0.73962	0.80086	1.0	13552	0	0.35252	0.26038	0.19914	0.738331	4975	1	0.35252
OR1B1	1	0.73967	0.80086	1.0	13553	0	0.36568	0.26033	0.19914	0.738331	4974	1	0.36568
PCDH7	1	0.73972	0.80086	1.0	13554	0	0.37447	0.26028	0.19914	0.738331	4973	1	0.37447
MS4A18	2	0.73975	0.77343	1.0	13555	0	0.10748	0.63442	0.58218	0.966665	11709	0	0.10748
PTK6	1	0.73977	0.80086	1.0	13556	0	0.3937	0.26023	0.19914	0.738331	4972	1	0.3937
ARMC4	1	0.73981	0.80086	1.0	13557	0	0.36419	0.26019	0.19914	0.738331	4971	1	0.36419
CD151	1	0.73986	0.80086	1.0	13558	0	0.27805	0.26014	0.19914	0.738331	4969	1	0.27805
SGPL1	1	0.73991	0.80086	1.0	13559	0	0.3577	0.26009	0.19914	0.738331	4968	1	0.3577
GFM2	1	0.73996	0.80086	1.0	13560	0	0.73434	0.26004	0.19914	0.738331	4967	1	0.73434
RAPGEF5	1	0.74	0.80086	1.0	13561	0	0.18052	0.26	0.19914	0.738331	4966	1	0.18052
OR9A2	1	0.74005	0.80086	1.0	13562	0	0.27354	0.25995	0.19914	0.738331	4964	1	0.27354
ATP12A	1	0.7401	0.80086	1.0	13563	0	0.39722	0.2599	0.19914	0.738331	4963	1	0.39722
CORO2B	1	0.74015	0.80086	1.0	13564	0	0.28606	0.25985	0.19914	0.738331	4962	1	0.28606
HHIP	1	0.74019	0.80086	1.0	13565	0	0.38609	0.25981	0.19914	0.738331	4961	1	0.38609
ZMYM2	1	0.74024	0.80086	1.0	13566	0	0.34403	0.25976	0.19914	0.738331	4960	1	0.34403
ZNF281	1	0.74029	0.80086	1.0	13567	0	0.25182	0.25971	0.19914	0.738331	4959	1	0.25182
KCTD2	1	0.74034	0.80086	1.0	13568	0	0.32319	0.25966	0.19914	0.738331	4958	1	0.32319
MPP2	1	0.74038	0.80086	1.0	13569	0	0.4008	0.25962	0.19914	0.738331	4957	1	0.4008
GRAMD2	1	0.74043	0.80086	1.0	13570	0	0.30792	0.25957	0.19914	0.738331	4956	1	0.30792
KCNK13	1	0.74048	0.80086	1.0	13571	0	0.28217	0.25952	0.19914	0.738331	4955	1	0.28217
PIH1D3	1	0.74057	0.80177	1.0	13572	0	0.40635	0.25943	0.19823	0.738331	4954	1	0.40635
KDELR3	1	0.74062	0.80177	1.0	13573	0	0.40776	0.25938	0.19823	0.738331	4952	1	0.40776
BHLHA15	1	0.74067	0.80177	1.0	13574	0	0.32512	0.25933	0.19823	0.738331	4951	1	0.32512
TPRN	1	0.74076	0.80274	1.0	13575	0	0.2412	0.25924	0.19726	0.737396	4950	1	0.2412
INTS7	1	0.74083	0.80274	1.0	13576	0	2.7158	0.25917	0.19726	0.737396	4948	1	2.7158
MRPL21	1	0.74083	0.80274	1.0	13577	0	2.7158	0.25917	0.19726	0.737396	4949	1	2.7158
DHX16	1	0.7409	0.80274	1.0	13578	0	1.1091	0.2591	0.19726	0.737396	4947	1	1.1091
ZNF548	1	0.74095	0.80274	1.0	13579	0	0.35674	0.25905	0.19726	0.737396	4946	1	0.35674
HTR3D	2	0.741	0.77343	1.0	13580	0	0.39307	0.24332	0.18841	0.727397	4650	1	0.39307
TMEM164	1	0.74105	0.80274	1.0	13581	0	0.29494	0.25895	0.19726	0.737396	4945	1	0.29494
ZEB1	2	0.74105	0.77343	1.0	13582	0	0.060188	0.69358	0.63823	0.98264	12795	0	0.060188
CWH43	1	0.74109	0.80274	1.0	13583	0	0.26833	0.25891	0.19726	0.737396	4944	1	0.26833
API5	1	0.74114	0.80274	1.0	13584	0	0.36326	0.25886	0.19726	0.737396	4943	1	0.36326
SLC23A3	1	0.74128	0.80372	1.0	13585	0	0.42003	0.25872	0.19628	0.736252	4942	1	0.42003
VWA3B	1	0.74138	0.80372	1.0	13586	0	0.34805	0.25862	0.19628	0.736252	4941	1	0.34805
CMIP	1	0.74152	0.80468	1.0	13587	0	0.35597	0.25848	0.19532	0.733122	4940	1	0.35597
FAM178B	1	0.74157	0.80468	1.0	13588	0	0.34348	0.25843	0.19532	0.733122	4939	1	0.34348
FGF7	1	0.74162	0.80468	1.0	13589	0	0.34893	0.25838	0.19532	0.733122	4938	1	0.34893
ZNF804A	1	0.74166	0.80468	1.0	13590	0	0.28978	0.25834	0.19532	0.733122	4937	1	0.28978
ASB12	2	0.74173	0.77343	1.0	13591	0	0.1366	0.60273	0.55005	0.952019	11137	0	0.1366
ZNF25	1	0.74181	0.80468	1.0	13592	0	0.35175	0.25819	0.19532	0.733122	4935	1	0.35175
IGFBP5	1	0.74185	0.80468	1.0	13593	0	0.36004	0.25815	0.19532	0.733122	4934	1	0.36004
C14orf132	1	0.7419	0.80468	1.0	13594	0	0.38263	0.2581	0.19532	0.733122	4933	1	0.38263
CLDN25	1	0.74195	0.80468	1.0	13595	0	0.26954	0.25805	0.19532	0.733122	4932	1	0.26954
MRPS6	1	0.742	0.80468	1.0	13596	0	0.6308	0.258	0.19532	0.733122	4931	1	0.6308
NBEA	1	0.74204	0.80468	1.0	13597	0	0.2758	0.25796	0.19532	0.733122	4930	1	0.2758
TIMM13	1	0.74209	0.80468	1.0	13598	0	0.48079	0.25791	0.19532	0.733122	4929	1	0.48079
GRM5	2	0.74211	0.77343	1.0	13599	0	0.14608	0.57728	0.50594	0.928494	10653	0	0.14608
CAPNS1	1	0.74214	0.80468	1.0	13600	0	0.35842	0.25786	0.19532	0.733122	4928	1	0.35842
CST9	1	0.74219	0.80468	1.0	13601	0	0.48279	0.25781	0.19532	0.733122	4927	1	0.48279
DOCK8	1	0.74228	0.80468	1.0	13602	0	0.34914	0.25772	0.19532	0.733122	4926	1	0.34914
RRP9	1	0.74233	0.80468	1.0	13603	0	0.7345	0.25767	0.19532	0.733122	4925	1	0.7345
SPATA6L	1	0.74238	0.80468	1.0	13604	0	0.32919	0.25762	0.19532	0.733122	4924	1	0.32919
NOVA1	1	0.74242	0.80468	1.0	13605	0	0.77891	0.25758	0.19532	0.733122	4923	1	0.77891
NHLH2	1	0.74252	0.80468	1.0	13606	0	0.29496	0.25748	0.19532	0.733122	4922	1	0.29496
KCNC2	1	0.74257	0.80468	1.0	13607	0	0.46116	0.25743	0.19532	0.733122	4921	1	0.46116
CLU	2	0.74259	0.77437	1.0	13608	0	0.1769	0.46065	0.37733	0.882831	8547	1	0.1769
COMMD3	1	0.74261	0.80468	1.0	13609	0	0.67346	0.25739	0.19532	0.733122	4920	1	0.67346
DRD5	1	0.74266	0.80468	1.0	13610	0	0.28519	0.25734	0.19532	0.733122	4919	1	0.28519
GPR139	1	0.74271	0.80468	1.0	13611	0	0.29814	0.25729	0.19532	0.733122	4918	1	0.29814
GJC2	1	0.74275	0.80468	1.0	13612	0	0.31243	0.25725	0.19532	0.733122	4916	1	0.31243
RHOXF2B	1	0.7428	0.80468	1.0	13613	0	0.32524	0.2572	0.19532	0.733122	4915	1	0.32524
ZNF230	1	0.74285	0.80468	1.0	13614	0	0.44173	0.25715	0.19532	0.733122	4914	1	0.44173
DUSP2	1	0.7429	0.80468	1.0	13615	0	0.41803	0.2571	0.19532	0.733122	4913	1	0.41803
UBE2E2	1	0.74294	0.80468	1.0	13616	0	0.33535	0.25706	0.19532	0.733122	4912	1	0.33535
LINGO4	1	0.74299	0.80468	1.0	13617	0	0.30335	0.25701	0.19532	0.733122	4911	1	0.30335
GPSM1	1	0.74304	0.80468	1.0	13618	0	0.27309	0.25696	0.19532	0.733122	4910	1	0.27309
SLC48A1	2	0.74308	0.77437	1.0	13619	0	0.23478	0.38024	0.30216	0.841342	7072	1	0.23478
OR13C8	1	0.74309	0.80468	1.0	13620	0	0.3383	0.25691	0.19532	0.733122	4909	1	0.3383
ANO9	1	0.74313	0.80468	1.0	13621	0	0.32658	0.25687	0.19532	0.733122	4908	1	0.32658
ANKZF1	1	0.74318	0.80468	1.0	13622	0	0.3944	0.25682	0.19532	0.733122	4907	1	0.3944
ABHD2	1	0.74323	0.80468	1.0	13623	0	0.2987	0.25677	0.19532	0.733122	4906	1	0.2987
MIF	1	0.74328	0.80468	1.0	13624	0	0.29531	0.25672	0.19532	0.733122	4905	1	0.29531
UROS	1	0.74332	0.80468	1.0	13625	0	0.33091	0.25668	0.19532	0.733122	4904	1	0.33091
SLC26A7	1	0.74337	0.80468	1.0	13626	0	0.48046	0.25663	0.19532	0.733122	4903	1	0.48046
CACFD1	1	0.74342	0.80468	1.0	13627	0	0.41507	0.25658	0.19532	0.733122	4902	1	0.41507
DNAJA4	1	0.74347	0.80468	1.0	13628	0	0.30753	0.25653	0.19532	0.733122	4901	1	0.30753
NLGN1	1	0.74351	0.80468	1.0	13629	0	0.33189	0.25649	0.19532	0.733122	4900	1	0.33189
CXorf57	1	0.74356	0.80468	1.0	13630	0	0.29463	0.25644	0.19532	0.733122	4899	1	0.29463
HCFC2	1	0.74361	0.80468	1.0	13631	0	0.41156	0.25639	0.19532	0.733122	4898	1	0.41156
CDKN3	1	0.74366	0.80468	1.0	13632	0	0.21468	0.25634	0.19532	0.733122	4897	1	0.21468
ITGAV	1	0.7437	0.80468	1.0	13633	0	0.3791	0.2563	0.19532	0.733122	4896	1	0.3791
UPF3A	1	0.74375	0.80468	1.0	13634	0	0.36737	0.25625	0.19532	0.733122	4895	1	0.36737
ZNF30	1	0.7438	0.80468	1.0	13635	0	0.26972	0.2562	0.19532	0.733122	4894	1	0.26972
LMBR1L	1	0.74385	0.80468	1.0	13636	0	0.48552	0.25615	0.19532	0.733122	4893	1	0.48552
HINFP	1	0.74394	0.80468	1.0	13637	0	1.2146	0.25606	0.19532	0.733122	4892	1	1.2146
CA3	1	0.74399	0.80468	1.0	13638	0	0.33084	0.25601	0.19532	0.733122	4891	1	0.33084
VWA9	1	0.74404	0.80468	1.0	13639	0	0.547	0.25596	0.19532	0.733122	4890	1	0.547
CNIH2	2	0.74404	0.77524	1.0	13640	0	0.39062	0.12747	0.11577	0.615501	2590	1	0.39062
CCDC171	1	0.74408	0.80468	1.0	13641	0	0.46645	0.25592	0.19532	0.733122	4889	1	0.46645
PPFIA3	2	0.74408	0.77524	1.0	13642	0	0.41031	0.12143	0.11172	0.612784	2483	1	0.41031
KRTAP20-1	1	0.74418	0.80468	1.0	13643	0	0.37058	0.25582	0.19532	0.733122	4888	1	0.37058
ABHD11	1	0.74423	0.80468	1.0	13644	0	0.61626	0.25577	0.19532	0.733122	4887	1	0.61626
SLK	1	0.74427	0.80468	1.0	13645	0	0.39967	0.25573	0.19532	0.733122	4886	1	0.39967
ARL14EPL	1	0.74432	0.80468	1.0	13646	0	0.33135	0.25568	0.19532	0.733122	4885	1	0.33135
ITGB3	1	0.74437	0.80468	1.0	13647	0	0.16624	0.25563	0.19532	0.733122	4884	1	0.16624
C20orf112	1	0.74441	0.80468	1.0	13648	0	0.25663	0.25559	0.19532	0.733122	4883	1	0.25663
ACTL6B	1	0.74446	0.80468	1.0	13649	0	0.36357	0.25554	0.19532	0.733122	4882	1	0.36357
MNAT1	1	0.74451	0.80468	1.0	13650	0	0.64525	0.25549	0.19532	0.733122	4881	1	0.64525
HRH2	1	0.74456	0.80468	1.0	13651	0	0.26298	0.25544	0.19532	0.733122	4880	1	0.26298
FIGLA	1	0.7446	0.80468	1.0	13652	0	0.29353	0.2554	0.19532	0.733122	4879	1	0.29353
TXNDC8	1	0.74465	0.80468	1.0	13653	0	0.45016	0.25535	0.19532	0.733122	4878	1	0.45016
GJD4	1	0.7447	0.80468	1.0	13654	0	0.3714	0.2553	0.19532	0.733122	4877	1	0.3714
TECRL	1	0.74475	0.80468	1.0	13655	0	0.47572	0.25525	0.19532	0.733122	4876	1	0.47572
OR2W1	1	0.74479	0.80468	1.0	13656	0	0.42389	0.25521	0.19532	0.733122	4875	1	0.42389
PCDH9	1	0.74484	0.80468	1.0	13657	0	0.41884	0.25516	0.19532	0.733122	4874	1	0.41884
PCSK1N	1	0.74489	0.80468	1.0	13658	0	0.37069	0.25511	0.19532	0.733122	4873	1	0.37069
PGGT1B	1	0.74494	0.80468	1.0	13659	0	0.41537	0.25506	0.19532	0.733122	4872	1	0.41537
NOM1	1	0.74498	0.80468	1.0	13660	0	0.62033	0.25502	0.19532	0.733122	4871	1	0.62033
SRPX	1	0.74503	0.80468	1.0	13661	0	0.4891	0.25497	0.19532	0.733122	4870	1	0.4891
NMI	1	0.74508	0.80468	1.0	13662	0	0.30922	0.25492	0.19532	0.733122	4869	1	0.30922
CELSR3	1	0.74513	0.80468	1.0	13663	0	0.33735	0.25487	0.19532	0.733122	4868	1	0.33735
OR2H1	1	0.74517	0.80468	1.0	13664	0	0.55761	0.25483	0.19532	0.733122	4867	1	0.55761
SELL	1	0.74522	0.80468	1.0	13665	0	0.33977	0.25478	0.19532	0.733122	4866	1	0.33977
GIMAP7	1	0.74527	0.80468	1.0	13666	0	0.33454	0.25473	0.19532	0.733122	4865	1	0.33454
HOXC10	1	0.74532	0.80468	1.0	13667	0	0.3688	0.25468	0.19532	0.733122	4864	1	0.3688
RPL3L	1	0.74541	0.80468	1.0	13668	0	0.49347	0.25459	0.19532	0.733122	4862	1	0.49347
LACTBL1	1	0.74546	0.80468	1.0	13669	0	0.38564	0.25454	0.19532	0.733122	4861	1	0.38564
MTPAP	1	0.74551	0.80468	1.0	13670	0	0.6339	0.25449	0.19532	0.733122	4860	1	0.6339
PKHD1L1	1	0.74555	0.80468	1.0	13671	0	0.28471	0.25445	0.19532	0.733122	4859	1	0.28471
MTPN	1	0.7456	0.80468	1.0	13672	0	0.19945	0.2544	0.19532	0.733122	4858	1	0.19945
GSKIP	1	0.7457	0.8057	1.0	13673	0	0.37128	0.2543	0.1943	0.733122	4857	1	0.37128
STK4	2	0.74571	0.7771	1.0	13674	0	0.056751	0.7127	0.6556	0.983867	13159	0	0.056751
NCR1	1	0.74574	0.8057	1.0	13675	0	0.39175	0.25426	0.1943	0.733122	4856	1	0.39175
GEMIN2	1	0.74579	0.8057	1.0	13676	0	0.40241	0.25421	0.1943	0.733122	4855	1	0.40241
GBP6	1	0.74584	0.8057	1.0	13677	0	0.34866	0.25416	0.1943	0.733122	4854	1	0.34866
MRPL51	1	0.74593	0.80667	1.0	13678	0	0.96031	0.25407	0.19333	0.733122	4853	1	0.96031
EAF1	1	0.74608	0.80764	1.0	13679	0	0.53159	0.25392	0.19236	0.733122	4852	1	0.53159
ANKRD54	1	0.74612	0.80764	1.0	13680	0	0.40198	0.25388	0.19236	0.733122	4851	1	0.40198
GKN1	1	0.74617	0.80764	1.0	13681	0	0.38017	0.25383	0.19236	0.733122	4850	1	0.38017
SAMD4A	1	0.74622	0.80764	1.0	13682	0	0.33349	0.25378	0.19236	0.733122	4849	1	0.33349
ETAA1	1	0.74631	0.80865	1.0	13683	0	0.42287	0.25369	0.19135	0.732019	4848	1	0.42287
PPM1M	1	0.74636	0.80865	1.0	13684	0	0.42762	0.25364	0.19135	0.732019	4847	1	0.42762
POLM	2	0.74638	0.77898	1.0	13685	0	0.05596	0.71681	0.66132	0.983867	13230	0	0.05596
C10orf88	1	0.74641	0.80865	1.0	13686	0	0.44383	0.25359	0.19135	0.732019	4846	1	0.44383
SYN2	1	0.74645	0.80865	1.0	13687	0	0.29509	0.25355	0.19135	0.732019	4845	1	0.29509
UGT2B7	1	0.7465	0.80865	1.0	13688	0	0.31872	0.2535	0.19135	0.732019	4843	1	0.31872
PPEF1	1	0.74655	0.80865	1.0	13689	0	0.44773	0.25345	0.19135	0.732019	4842	1	0.44773
ZXDA	1	0.7466	0.80865	1.0	13690	0	0.42823	0.2534	0.19135	0.732019	4841	1	0.42823
SRCIN1	1	0.74664	0.80865	1.0	13691	0	0.39929	0.25336	0.19135	0.732019	4840	1	0.39929
NDUFB7	1	0.74669	0.80865	1.0	13692	0	0.67027	0.25331	0.19135	0.732019	4839	1	0.67027
IER5L	1	0.74679	0.80865	1.0	13693	0	0.31199	0.25321	0.19135	0.732019	4838	1	0.31199
SIRT3	1	0.74683	0.80865	1.0	13694	0	0.27275	0.25317	0.19135	0.732019	4837	1	0.27275
MEX3A	1	0.74688	0.80865	1.0	13695	0	0.44085	0.25312	0.19135	0.732019	4836	1	0.44085
XRCC3	1	0.74693	0.80865	1.0	13696	0	0.70937	0.25307	0.19135	0.732019	4835	1	0.70937
ECT2L	1	0.74698	0.80865	1.0	13697	0	0.26945	0.25302	0.19135	0.732019	4834	1	0.26945
FAT1	2	0.747	0.78085	1.0	13698	0	0.60596	0.13992	0.11989	0.620795	2800	1	0.60596
USP51	1	0.74707	0.80865	1.0	13699	0	0.37112	0.25293	0.19135	0.732019	4833	1	0.37112
CHI3L2	2	0.7471	0.78085	1.0	13700	0	0.21376	0.42618	0.34169	0.875676	7919	1	0.21376
NRN1L	1	0.74712	0.80865	1.0	13701	0	0.5756	0.25288	0.19135	0.732019	4832	1	0.5756
KIR3DL3	1	0.74721	0.80865	1.0	13702	0	0.27244	0.25279	0.19135	0.732019	4831	1	0.27244
ANP32E	1	0.74726	0.80865	1.0	13703	0	0.40276	0.25274	0.19135	0.732019	4830	1	0.40276
ZBTB10	1	0.74731	0.80865	1.0	13704	0	0.37679	0.25269	0.19135	0.732019	4829	1	0.37679
CBX1	1	0.74736	0.80865	1.0	13705	0	0.3832	0.25264	0.19135	0.732019	4828	1	0.3832
METTL9	1	0.7474	0.80865	1.0	13706	0	0.34299	0.2526	0.19135	0.732019	4827	1	0.34299
MRGPRE	1	0.74745	0.80865	1.0	13707	0	0.37934	0.25255	0.19135	0.732019	4826	1	0.37934
IL22	1	0.7475	0.80865	1.0	13708	0	0.43093	0.2525	0.19135	0.732019	4825	1	0.43093
THTPA	1	0.74755	0.80865	1.0	13709	0	0.5945	0.25245	0.19135	0.732019	4824	1	0.5945
NLGN4Y	2	0.74762	0.78265	1.0	13710	0	0.1558	0.45415	0.36774	0.882831	8430	1	0.1558
CX3CL1	1	0.74774	0.80964	1.0	13711	0	0.66161	0.25226	0.19036	0.732019	4822	1	0.66161
CCDC9	1	0.74778	0.80964	1.0	13712	0	0.6526	0.25222	0.19036	0.732019	4821	1	0.6526
LAMB3	1	0.74783	0.80964	1.0	13713	0	0.4218	0.25217	0.19036	0.732019	4820	1	0.4218
ARL4A	1	0.74788	0.80964	1.0	13714	0	0.29032	0.25212	0.19036	0.732019	4819	1	0.29032
FKBP14	1	0.74792	0.80964	1.0	13715	0	0.35033	0.25208	0.19036	0.732019	4818	1	0.35033
CSK	1	0.74797	0.80964	1.0	13716	0	0.42577	0.25203	0.19036	0.732019	4817	1	0.42577
VAV2	1	0.74807	0.80964	1.0	13717	0	0.6201	0.25193	0.19036	0.732019	4816	1	0.6201
BMPR1B	1	0.74811	0.80964	1.0	13718	0	0.29888	0.25189	0.19036	0.732019	4815	1	0.29888
HIST3H2A	1	0.74816	0.80964	1.0	13719	0	0.38248	0.25184	0.19036	0.732019	4814	1	0.38248
HLA-DQA1	1	0.74821	0.80964	1.0	13720	0	0.28549	0.25179	0.19036	0.732019	4813	1	0.28549
TG	2	0.74824	0.78354	1.0	13721	0	0.32678	0.30743	0.23907	0.806237	5789	1	0.32678
TMEM177	1	0.74835	0.81062	1.0	13722	0	0.311	0.25165	0.18938	0.730078	4812	1	0.311
KRTAP5-5	1	0.7484	0.81062	1.0	13723	0	0.36296	0.2516	0.18938	0.730078	4811	1	0.36296
AP1G2	1	0.74845	0.81062	1.0	13724	0	0.33981	0.25155	0.18938	0.730078	4810	1	0.33981
APOA2	1	0.74849	0.81062	1.0	13725	0	0.30581	0.25151	0.18938	0.730078	4809	1	0.30581
GEMIN8	1	0.74854	0.81062	1.0	13726	0	0.61331	0.25146	0.18938	0.730078	4808	1	0.61331
PODXL2	1	0.74859	0.81062	1.0	13727	0	0.28089	0.25141	0.18938	0.730078	4807	1	0.28089
IL3RA	1	0.74864	0.81062	1.0	13728	0	0.36225	0.25136	0.18938	0.730078	4805	1	0.36225
HNRNPM	2	0.74867	0.78354	1.0	13729	0	0.31012	0.24142	0.18563	0.727397	4622	1	0.31012
ADAM20	1	0.74873	0.81159	1.0	13730	0	0.39722	0.25127	0.18841	0.727397	4804	1	0.39722
PRDX6	1	0.74878	0.81159	1.0	13731	0	0.29252	0.25122	0.18841	0.727397	4803	1	0.29252
